Date,Open,High,Low,Close,Adj Close,Volume,50_MA,200_MA,Daily_Return,Volatility,RSI,Future_30D_Return,Success
2018-04-11,2070.0,2125.0,2035.0,2.748187997329803,2050.0,136,2.9630617810790327,2.6568520647517606,0.008706954110740081,-0.9641001534830579,-1.2334986598192896,-0.2804878048780488,0
2018-04-12,2090.0,2120.0,1975.0,2.8151053530101344,2090.0,217,2.943195484777851,2.651650913331045,0.20663143137529283,-0.9847662885092384,-0.9776575411394273,-0.21291866028708128,0
2018-04-13,2065.0,2342.5,2055.0,3.107868784111585,2265.0,430,2.9252565157297696,2.6477631839862683,0.8580539184487566,-0.9441098033471418,0.11205081570882743,-0.304635761589404,0
2018-04-16,2265.0,2265.0,2110.0,2.923846055990673,2155.0,165,2.9079105704518726,2.6434551595771913,-0.4839196421713419,-0.9509649975390044,-0.2772977949182288,-0.30162412993039445,0
2018-04-17,2130.0,2250.0,2100.0,3.074410106271419,2245.0,198,2.8979774223012815,2.6399614568551955,0.4323388109008778,-0.9364167647498988,0.09541925427357024,-0.3429844097995546,0
2018-04-18,2225.0,2280.0,2165.0,3.0074927505910876,2205.0,91,2.8918989286568904,2.6365202910162377,-0.17202586477225906,-0.934885517143995,-0.12021754226632313,-0.2902494331065759,0
2018-04-19,2162.0,2235.0,2130.0,2.923846055990673,2155.0,124,2.884337875587038,2.6326062932299417,-0.22130731935430065,-0.9317527572623382,-0.5146401610581941,-0.27842227378190254,0
2018-04-20,2120.0,2195.0,2005.0,2.957304733830839,2175.0,110,2.8781111260001007,2.6289024429757966,0.10284736673077144,-0.9697323542930524,-0.4130896337207461,-0.22298850574712648,0
2018-04-23,2130.0,2150.0,2075.0,2.8151053530101344,2090.0,68,2.8709948407578865,2.624305465710013,-0.3877107489162521,-0.9809228886639333,-0.5072262424784038,-0.2009569377990431,0
2018-04-24,2135.0,2165.0,2065.0,2.806740683550093,2085.0,75,2.865361114941133,2.6196822200027103,-0.015560102013202827,-0.9933452812864915,-0.2067860181259241,-0.237410071942446,0
2018-04-25,2050.0,2100.0,1915.0,2.5808946081289736,1950.0,240,2.854686687077812,2.6143497263744013,-0.6480748094739716,-0.9734459008188757,-0.13273743824029283,-0.2153846153846154,0
2018-04-26,1965.0,2050.0,1917.0,2.73145865840972,2040.0,245,2.846532610237775,2.609306185602799,0.47687446764035535,-0.9486512495477454,0.4188744490834107,-0.35049019607843135,0
2018-04-27,2050.0,2115.0,2010.0,2.7816466751699687,2070.0,137,2.837340741799915,2.6042363763896774,0.15787797557850894,-0.95387250673088,0.6237588643750718,-0.28985507246376807,0
2018-04-30,2105.0,2105.0,2005.0,2.7816466751699687,2070.0,147,2.8220703797176636,2.598562393021625,0.008706954110740081,-0.9555023216167438,0.48517656755975697,-0.2874396135265701,0
2018-05-01,2035.0,2055.0,2000.0,2.689635311109513,2015.0,47,2.806800017635412,2.5903666392677707,-0.2608097706667757,-0.9526427541497383,0.30974474596964047,-0.2729528535980149,0
2018-05-02,2036.0,2075.0,2010.0,2.748187997329803,2050.0,65,2.7949395422317216,2.5829064018764423,0.18489902909500422,-0.9510802491480044,0.2934769641390158,-0.2682926829268293,0
2018-05-03,2015.0,2125.0,2015.0,2.8151053530101344,2090.0,166,2.782634299000393,2.5755249698096696,0.20663143137529283,-0.9450711047581133,-0.22408717754230767,-0.29186602870813394,0
2018-05-04,2075.0,2150.0,2074.5,2.8736580392304245,2125.0,132,2.7724046389647103,2.568406222158085,0.17857634697834385,-0.9419377135342051,0.29700928765857626,-0.3411764705882353,0
2018-05-07,2135.0,2142.5,2030.0,2.8401993613902587,2105.0,170,2.7624714908141197,2.561208669181944,-0.08676249962863222,-0.9856369413153209,-0.212031647043075,-0.3467933491686461,0
2018-05-08,2115.0,2125.0,2045.0,2.79001134463001,2075.0,64,2.753724390203898,2.5542475321794713,-0.13585783629032908,-0.98792651247344,-0.17626599533522427,-0.3566265060240964,0
2018-05-09,2100.0,2120.0,2050.0,2.8151053530101344,2090.0,93,2.7423086826278458,2.5472863951769993,0.08203439598887251,-0.987837727382733,0.10380009615589751,-0.3708133971291866,0
2018-05-10,2065.0,2110.0,2047.5,2.7732820057099272,2065.0,61,2.7343028617303555,2.540298989733008,-0.11262832650897672,-0.991503995134848,-0.10988494576545338,-0.3777239709443099,0
2018-05-11,2075.0,2155.0,2065.0,2.898752047610549,2140.0,156,2.724814481407403,2.5337056109117984,0.3771196463555936,-0.9907311067512552,0.6632932756699426,-0.4392523364485982,0
2018-05-14,2141.0,2180.0,2059.0,2.8401993613902587,2105.0,114,2.710730166865521,2.5270334267660326,-0.15719352770855458,-0.9894010738404644,0.5119112927518328,-0.40380047505938244,0
2018-05-15,2120.0,2120.0,2005.0,2.689635311109513,2015.0,181,2.6960528285534537,2.520124826646598,-0.4249874170924663,-0.9765309564122869,0.7449079099388368,-0.39950372208436724,0
2018-05-16,2022.5,2035.0,1870.0,2.488883244068518,1895.0,877,2.67855862733301,2.511692656919075,-0.5953801601210209,-0.9785592038022144,-0.2723662323869304,-0.3588390501319261,0
2018-05-17,1950.0,1980.0,1885.0,2.530706591368725,1920.0,335,2.6623987295954827,2.503391829399146,0.14252792323749966,-1.0212333701341494,-0.3021610893468587,-0.43489583333333337,0
2018-05-18,1935.0,1980.0,1865.0,2.5056125829886007,1905.0,302,2.641346385753932,2.495353686294404,-0.07054015104401241,-1.0356718343684266,-0.3549197872807804,-0.4330708661417323,0
2018-05-21,1905.0,1955.0,1810.0,2.3885072105480205,1835.0,266,2.6151050839232672,2.4869740534499187,-0.3640248370633186,-1.025527161642449,-0.40516616626546814,-0.3923705722070845,0
2018-05-22,1835.0,1840.0,1640.0,2.1208377878266944,1675.0,305,2.581895752792934,2.4775699513862017,-0.8757512004229547,-0.9646234182571367,-1.0136464881952696,-0.34626865671641793,0
2018-05-23,1650.0,1660.0,1460.0,1.7862510094250368,1475.0,537,2.546166070639317,2.4670363063371776,-1.202472682881298,-0.8562887556185041,-1.5196473263684613,-0.27118644067796616,0
2018-05-24,1470.0,1710.0,1470.0,2.0706497710664458,1645.0,433,2.5177009296704598,2.457316982975235,1.1778032308344104,-0.7446906994414262,-0.8995905354747964,-0.34042553191489366,0
2018-05-25,1645.0,1665.0,1525.0,1.9535443986258658,1575.0,277,2.485232878252858,2.4472824383150673,-0.4229368526896134,-0.8002872475216979,-0.9707576795276541,-0.33650793650793653,0
2018-05-29,1570.0,1600.0,1500.0,1.8364390261852854,1505.0,253,2.4500962198694247,2.437064014564269,-0.4421210218807403,-0.8025374668328444,-1.0231966277771274,-0.3222591362126246,0
2018-05-30,1535.0,1580.0,1440.0,1.7862510094250368,1475.0,285,2.4143665377158077,2.426793053930432,-0.1934916397724824,-0.82456239532279,-1.1168376067940458,-0.30847457627118646,0
2018-05-31,1500.0,1595.0,1475.0,1.936815059705783,1565.0,1429,2.383677557608759,2.4169161199193776,0.6276402770820944,-0.7840633188087778,-0.7631510237530964,-0.36741214057507987,0
2018-06-01,1515.0,1595.0,1505.0,1.9200857207857,1555.0,373,2.352692065616618,2.406986649025285,-0.05610856959410512,-0.7851536965330462,-1.0419248235805119,-0.40836012861736337,0
2018-06-04,1590.0,1710.0,1515.0,2.1459317962068187,1690.0,282,2.327192043498684,2.3977664260521987,0.8893435953159642,-0.7211849039438486,-0.534845864696866,-0.36390532544378695,0
2018-06-05,1665.0,1685.0,1610.0,2.112473118366653,1670.0,139,2.3065844674847717,2.3893342563246764,-0.1113359980763401,-0.7283809935720138,-0.4208125070632327,-0.37125748502994016,0
2018-06-06,1710.0,1710.0,1550.0,1.9786384070059901,1590.0,390,2.282567004792299,2.3810071603632283,-0.47721541522139543,-0.7167825001739342,-0.3493904914274441,-0.3836477987421384,0
2018-06-07,1610.0,1630.0,1480.0,1.8782623734854929,1530.0,333,2.2578082623870954,2.3731003594660804,-0.3740715160707058,-0.7335423102190863,-0.5343589746040636,-0.35620915032679734,0
2018-06-08,1570.0,1585.0,1305.0,1.5353109256237933,1325.0,1123,2.2257849787971313,2.364037747142107,-1.3504067970400473,-0.6498941837814843,-0.8021492364335415,-0.26792452830188684,0
2018-06-11,1405.0,1500.0,1400.0,1.7778863399649953,1470.0,435,2.195540766517721,2.355736919622178,1.1187645176369332,-0.5623770726164435,-0.30964588732364345,-0.33333333333333337,0
2018-06-12,1525.0,1530.0,1460.0,1.7862510094250368,1475.0,192,2.1658895780084952,2.3472522130116173,0.04320909513049517,-0.5619068813335764,-0.028279373198926875,-0.3254237288135593,0
2018-06-13,1475.0,1510.0,1455.0,1.769521670504954,1465.0,1166,2.1369796692119998,2.3383734797782756,-0.06006341510829941,-0.5636585624968836,0.39265497495867374,-0.32764505119453924,0
2018-06-14,1485.0,1530.0,1463.5,1.828074356725244,1500.0,331,2.113555230289711,2.3302039944659403,0.2510462244815864,-0.5613298846070128,-0.014494061061207068,-0.3533333333333334,0
2018-06-15,1375.0,1505.0,1325.0,1.7946156788850782,1480.0,700,2.0944302137012607,2.321220187466523,-0.12654143868670392,-0.5662755250630404,0.11942799596482899,-0.3648648648648649,0
2018-06-18,1425.0,1440.0,1365.0,1.6607809675244152,1400.0,467,2.0754534530553563,2.311711011636731,-0.5395973410140339,-0.5597922773606945,0.09148533974209952,-0.375,0
2018-06-19,1395.0,1405.0,1360.0,1.6189576202242077,1375.0,277,2.0567732042945437,2.301939151391751,-0.17242928624298037,-0.5596667862539585,0.1053807367224238,-0.3418181818181818,0
2018-06-20,1410.0,1410.0,1330.0,1.5520402645438762,1335.0,408,2.035572604510447,2.291037748161464,-0.28638044835641063,-0.5580790556608884,-0.3435999133945751,-0.33333333333333337,0
2018-06-21,1335.0,1355.0,1315.0,1.5185815867037105,1315.0,421,2.0137789809561664,2.2803202240218092,-0.1432575321785235,-0.5606305213504134,-0.3677097746587016,-0.2965779467680608,0
2018-06-22,1320.0,1337.5,1275.0,1.4683935699434618,1285.0,449,1.9899097742062395,2.269970458063416,-0.22270664573279542,-0.5601815922749971,-1.0883224183450233,-0.3268482490272373,0
2018-06-25,1275.0,1285.0,1170.0,1.3261941891227573,1200.0,535,1.958331258443914,2.2592529339237606,-0.6622724264991485,-0.5613354733070614,-1.1948717559748117,-0.27083333333333337,0
2018-06-26,1200.0,1315.0,1200.0,1.4182055531832132,1255.0,489,1.9316451887856108,2.2496649527694124,0.47362330435195527,-0.5381070019236903,-0.7666318349614494,-0.3027888446215139,0
2018-06-27,1235.0,1245.0,1200.0,1.3429235280428402,1210.0,101,1.900956208678562,2.2395516027846885,-0.3550088432529045,-0.5400620178356599,-0.7347824124050203,-0.29338842975206614,0
2018-06-28,1220.0,1230.0,1165.0,1.3512881975028816,1215.0,293,1.8716015320544284,2.2296746687736335,0.05062277832482503,-0.5503096346945393,-0.10988494576545338,-0.2962962962962963,0
2018-06-29,1143.5,1143.5,1005.0,1.1338067915418042,1085.0,1150,1.8398747603495567,2.2187995339848654,-1.0766196547576392,-0.5055477648045447,-1.4792361990919995,-0.19354838709677424,0
2018-07-02,1085.0,1100.0,1065.0,1.1254421220817628,1080.0,524,1.807406708931954,2.2082396204943224,-0.038037882109574546,-0.5051472589301564,-1.5285377743692836,-0.13888888888888884,0
2018-07-03,1080.0,1145.0,1075.0,1.1839948083020528,1115.0,187,1.7784968001354589,2.197994928302005,0.3374356866045285,-0.49430129336539264,-1.2359612128876987,-0.03139013452914796,0
2018-07-05,1135.0,1135.0,1065.0,1.150536130461887,1095.0,122,1.7491421235113254,2.187645162343612,-0.17324155637909575,-0.5254723749160776,-1.5442811345418606,0.2831050228310503,1
2018-07-06,1075.0,1120.0,1055.0,1.1170774526217213,1075.0,423,1.7231973335657527,2.177269127943701,-0.17656481684466296,-0.5964007704822845,-1.5442811345418606,0.344186046511628,1
2018-07-09,1090.0,1110.0,1050.0,1.1338067915418042,1085.0,236,1.6948804485394422,2.166945630426827,0.1030662979229102,-0.6976790334173669,-1.311610843149236,0.3179723502304148,1
2018-07-10,1070.0,1070.0,1005.0,1.0668894358614727,1045.0,301,1.6644879803174857,2.15562393213224,-0.3652517356517781,-0.6998112380727181,-1.3436568670794702,0.3014354066985645,1
2018-07-11,1025.0,1050.0,990.0,1.0250660885612655,1020.0,240,1.6333542323827985,2.1424371744898205,-0.2339636071286935,-0.7060943374212472,-1.311610843149236,0.21568627450980382,1
2018-07-12,1020.0,1040.0,1005.0,1.0250660885612655,1020.0,96,1.6038512998161185,2.1300647385344837,0.008706954110740081,-0.7057064036235062,-1.2659214624962287,0.16176470588235303,1
2018-07-13,1010.0,1015.0,975.0,0.9748780718010168,990.0,169,1.5724210399963392,2.1176134972545895,-0.28963508882479877,-0.7419324548853857,-1.2659214624962287,0.13131313131313127,1
2018-07-16,980.0,985.0,905.0,0.8577726993604367,920.0,266,1.537729149440545,2.105057182208621,-0.7085193713302522,-0.7204748732187993,-1.2292067816143477,0.3586956521739131,1
2018-07-17,915.0,1085.0,900.0,1.1170774526217213,1075.0,764,1.5065954015058578,2.0932626519666964,1.7176880044045326,-0.568665208335559,-0.4610333266281048,0.14883720930232558,1
2018-07-18,1055.0,1075.0,935.0,1.075254105321514,1050.0,487,1.4753133976286243,2.0814681217247717,-0.22719140541968633,-0.5681265967015285,-0.3907093133646111,0.23809523809523814,1
2018-07-19,975.0,1005.0,960.0,0.9581487328809339,980.0,85,1.4428453462110222,2.0690037462241184,-0.667535009876481,-0.5583420024666954,-0.6484852456007676,0.29591836734693877,1
2018-07-20,985.0,1000.0,965.0,0.9665134023409754,985.0,79,1.4100807829083275,2.055291619751324,0.06046016564037385,-0.5596587063525573,-0.14664362027366296,0.30964467005076135,1
2018-07-23,985.0,990.0,955.0,0.9414193939608511,970.0,142,1.3776127314907254,2.0405024871762603,-0.14576456050563072,-0.6546629655855332,-0.1912325449729713,0.28350515463917536,1
2018-07-24,985.0,1000.0,980.0,0.9581487328809339,980.0,223,1.3432173528200233,2.0261599181070156,0.11328045369639247,-0.7514779810707829,-0.3677097746587016,0.22448979591836737,1
2018-07-25,975.0,1070.0,975.0,0.9832427412610583,995.0,240,1.3103045335747825,2.0120800334529583,0.16396658869964367,-0.7477511424334051,-0.16972599045150286,0.170854271356784,1
2018-07-26,1000.0,1005.0,975.0,0.9665134023409754,985.0,248,1.27976380941028,1.9969231426966323,-0.093239070610952,-0.7479237394402053,-0.12190220473929134,0.23350253807106602,1
2018-07-27,980.0,1000.0,970.0,0.9414193939608511,970.0,186,1.2523364600392461,1.9813722253175243,-0.14576456050563072,-0.7576694312008716,-0.26499430901540155,0.2268041237113403,1
2018-07-30,970.0,980.0,925.0,0.8912313772006024,940.0,198,1.2232782953002044,1.9588339024944257,-0.3050135446462182,-0.7555003566037463,-0.21867276384440695,0.26595744680851063,1
2018-07-31,930.0,935.0,875.0,0.7824906742200637,875.0,642,1.192737571135702,1.9374251226566337,-0.6927142319398353,-0.7451110021423915,-0.3931655747798051,0.29714285714285715,1
2018-08-01,875.0,915.0,875.0,0.8326786909803123,905.0,50,1.165161965822122,1.9124438347722899,0.3564885355898821,-0.7287864058698057,-0.18970600537149584,0.298342541436464,1
2018-08-02,900.0,905.0,875.0,0.807584682600188,890.0,104,1.1418857828423796,1.8884607476656592,-0.159419501024204,-0.73061534759855,-0.12530331576962273,0.2584269662921348,1
2018-08-03,880.0,925.0,880.0,0.8661373688204781,925.0,40,1.1255776291623054,1.863295580690684,0.4076137306200558,-0.7125340952688025,0.44800719811089595,0.22702702702702693,1
2018-08-06,905.0,915.0,855.0,0.7657613352999808,865.0,209,1.102449702125109,1.840258157478729,-0.6492582000389887,-0.6935736057111749,-1.0953001816201542,0.37572254335260125,1
2018-08-07,805.0,875.0,800.0,0.7824906742200637,875.0,158,1.081693870168651,1.8180087875123363,0.12597434670968125,-0.7114578023363606,-0.8920992571534432,0.4057142857142857,1
2018-08-08,875.0,895.0,850.0,0.7824906742200637,875.0,53,1.0630136214078387,1.7966525445575818,0.008706954110740081,-0.7328139410943665,-0.5425062688236154,0.43999999999999995,1
2018-08-09,875.0,889.0,855.0,0.7490319963798979,855.0,26,1.0446298845321187,1.777345240041291,-0.223147433542022,-0.7362877580159229,-0.7173027629885285,0.5029239766081872,1
2018-08-10,855.0,885.0,835.0,0.7490319963798979,855.0,87,1.0235775406905685,1.759009867861194,0.008706954110740081,-0.7370323342248704,-0.6340663371957128,0.5029239766081872,1
2018-08-13,875.0,905.0,825.0,0.7824906742200637,875.0,125,1.0034147325042948,1.7429861185347484,0.24598483621151945,-0.801650758721949,-0.5129253236572447,0.43999999999999995,1
2018-08-14,875.0,940.0,861.5,0.8745020382805195,930.0,153,0.980879829237283,1.7273301273895656,0.6463065201558353,-0.7668020571771282,-0.09473990705869915,0.4193548387096775,1
2018-08-15,990.0,1130.0,940.0,1.1254421220817628,1080.0,1106,0.9633856280168398,1.7122783103993144,1.64477622182176,-0.5948160220034338,0.9614358443378707,0.22685185185185186,1
2018-08-16,1152.0,1475.0,1150.0,1.6691456369844566,1405.0,2001,0.957900158142633,1.697594251590326,3.061188041553057,-0.14783957067331807,1.958263205977483,0.017793594306049876,0
2018-08-17,1502.0,1502.0,1240.0,1.7360629926647881,1445.0,1195,0.955379807119349,1.683960930442088,0.2974935579486984,-0.1505654321117976,2.1843190401490404,0.01730103806228378,0
2018-08-20,1450.0,1450.0,1280.0,1.7109689842846638,1430.0,408,0.9584931819128176,1.670485219942962,-0.09659023751356821,-0.14835968534438673,2.4842923785223765,0.020979020979021046,0
2018-08-21,1425.0,1425.0,1340.0,1.5938636118440834,1360.0,249,0.9552315511768027,1.6568256303532052,-0.48783434811763926,-0.1425616768748343,2.0290397005473246,0.09926470588235303,1
2018-08-22,1350.0,1365.0,1210.0,1.3931115448030889,1240.0,492,0.9482635218771345,1.6428770879067418,-0.8863191746958764,-0.10549481232234995,1.516102442346864,0.05241935483870974,1
2018-08-23,1250.0,1253.0,1185.0,1.301100180742633,1185.0,166,0.9399611890945514,1.6295327196152103,-0.4412120945097898,-0.09385338170494406,1.2166158958573259,0.08016877637130793,1
2018-08-24,1185.0,1220.0,1080.0,1.1923594777620943,1120.0,419,0.9286937374610457,1.6161095459991222,-0.5476946618281128,-0.08316901273738356,1.197135030246241,0.1071428571428572,1
2018-08-27,1145.0,1355.0,1145.0,1.4098408837231717,1250.0,950,0.9218739641039235,1.6032642780964472,1.1860925164099203,-0.06339783980699633,1.4344174609570293,-0.020000000000000018,0
2018-08-28,1235.0,1305.0,1215.0,1.3847468753430474,1235.0,184,0.9169815179999014,1.5876082869512642,-0.11301659940695985,-0.1694169358892595,1.3802551669904362,0.06477732793522262,1
2018-08-29,1225.0,1320.0,1220.0,1.4934875783235861,1300.0,118,0.9147576788617094,1.569903357367618,0.5425821888374931,-0.16518769665637853,1.5597129009997477,-0.050000000000000044,0
2018-08-30,1320.0,1320.0,1215.0,1.4432995615633375,1270.0,113,0.9128303516086098,1.552040817134859,-0.22537680265406757,-0.1868231405407823,1.4551679502039707,-0.03149606299212604,0
2018-08-31,1280.0,1320.0,1257.5,1.4767582394035033,1290.0,130,0.9120890718958792,1.532733512618568,0.16844915032819366,-0.18691093726491814,1.4551679502039707,-0.08139534883720934,0
2018-09-04,1295.0,1295.0,1185.0,1.4014762142631303,1245.0,103,0.9109030243555102,1.5129271077134208,-0.3451405851848985,-0.18048474948478593,1.2123284040372442,-0.008032128514056214,0
2018-09-05,1230.0,1255.0,1200.0,1.3261941891227573,1200.0,145,0.9109030243555102,1.4941977089105423,-0.3579302552799221,-0.1708966925780922,0.7516600822050737,0.03750000000000009,0
2018-09-06,1200.0,1225.0,1160.0,1.2676415029024672,1165.0,55,0.9082344173896796,1.4765190477684147,-0.28714890513366925,-0.1647437259645759,-0.5040510401073341,0.06437768240343344,1
2018-09-07,1165.0,1235.0,1165.0,1.3512881975028816,1215.0,90,0.9083826733322259,1.4589191919508435,0.4440558579651741,-0.161104313035673,-0.45395804480586216,-0.004115226337448541,0
2018-09-10,1280.0,1287.5,1170.0,1.3094648502026744,1190.0,123,0.9076413936194953,1.4403999406801153,-0.20000970144087157,-0.15980241952653124,-0.48007894947900287,0.0,0
